Radio Hex Data Log - COM7 @ 115200 baud
Started: 2026-01-05 17:12:02
[2026-01-05 21:25:39.267] 81110016e0882b000281000000000015800098c8b14c5acf
[2026-01-05 21:25:42.027] 81110016e088490016810000000008270680ccc8b1bc2572
[2026-01-05 21:25:42.556] 81110014e0882b000f81000000000824060042e087e92a7e
[2026-01-05 21:25:42.704] 81110018e0884900178100000000082706
[2026-01-05 21:25:42.716] 80cdc8b1bc2372
[2026-01-05 21:25:43.552] 81110016e0884900148140c0000020270780e3c8b1bc1b96
[2026-01-05 21:25:45.500] 8111000fe0882b0006810000000010178600b4c8
[2026-01-05 21:25:45.521] b1795c36
[2026-01-05 21:25:48.950] 81110018e0882b0007813f80000000230300edc8ae9050b0
[2026-01-05 21:26:03.083] 81110012e0884900108141ae66660017821075c8af2b5f6b
[2026-01-05 21:26:03.485] 81110016e08849000a8100000000000b800096e085f85059
[2026-01-05 21:26:21.590] 8111000fe0882b000d8100000000082306003fc8
[2026-01-05 21:26:21.612] afc03c71
[2026-01-05 21:26:22.606] 81110012e0884900058100000000002403002de088294db8
[2026-01-05 21:26:23.613] 8111001ae0882b000e810000000008178600b4c8b15c5f1c
[2026-01-05 21:26:24.325] 81110017e0884900048100000000001680009bc8b1755f03
[2026-01-05 21:26:24.485] 8111
[2026-01-05 21:26:24.508] 000be0882b00098100000000002012205ce088335f32
[2026-01-05 21:26:25.979] 81110018e08849000181000000
[2026-01-05 21:26:25.990] 000020010023c8aeba5046
[2026-01-05 21:26:26.307] 81110010e08849000c8100000000100b8600aec8b2175cc9
[2026-01-05 21:26:32.972] 81110015e0882b000b8100000000002300002fe088355fda
[2026-01-05 21:26:35.121] 81110012e0882b00088100000000001680009fc8b13c1487
[2026-01-05 21:26:36.957] 8111001be0882b000f81000000000824060042e087e92579
[2026-01-05 21:26:40.056] 81110015e0882b000281000000000015800098c8b14c5fd4
[2026-01-05 21:26:40.571] 81110017e088490016810000000008270680ccc8b1bc2f7c
[2026-01-05 21:26:41.715] 81110016e088490017810000000008270680cdc8b1bc3281
[2026-01-05 21:26:42.433] 81110010e0884900148140c0000020270780e3c8b1bc32ad
[2026-01-05 21:26:42.946] 81110017e0882b00078100000000002303002ec8ae905f41
[2026-01-05 21:26:45.456] 81110015e0882b0006810000000010178600b4c8b1794620
[2026-01-05 21:27:03.260] 81110017e0884900108141ae66660017821075c8af2b5561
[2026-01-05 21:27:03.601] 81110014e08849000a8100000000000b800096e085f85c65
[2026-01-05 21:27:16.185] 81110017
[2026-01-05 21:27:16.196] e0884900058140000000002403006de088293c27
[2026-01-05 21:27:18.030] 8111000fe0882b00098100000000002112205de088335f34
[2026-01-05 21:27:18.278] 81110016e0882b000d8100000000082306003fc8af
[2026-01-05 21:27:18.289] c04378
[2026-01-05 21:27:23.977] 81110013e0882b000e810000000008178600b4c8b15c5f1c
[2026-01-05 21:27:24.159] 8111000ae08849000181000000000020010023c8aeba4b41
[2026-01-05 21:27:24.362] 8111000ee0884900048100000000001680009bc8b1755f03
[2026-01-05 21:27:26.622] 81110016e08849000c8100000000100b8600aec8b21746b3
[2026-01-05 21:27:28.349] 81110009e0882b000b8100000000002300002fe088355fda
[2026-01-05 21:27:30.600] 81110011e0882b000f81000000000824060042e087e93286
[2026-01-05 21:27:34.904] 811100fee0882b00088100000000001680009fc8b1
[2026-01-05 21:27:34.915] 3c2598
[2026-01-05 21:27:35.972] 81110013e0882b00078100000000002303002ec8ae905f41
[2026-01-05 21:27:40.467] 81110014e088490016810000000008270680ccc8b1bc2370
[2026-01-05 21:27:40.860] 81110012e0882b
[2026-01-05 21:27:40.881] 000281000000000015800098c8b14c57cc
[2026-01-05 21:27:41.272] 81110015e088490017810000000008270680cdc8b1bc3786
[2026-01-05 21:27:41.575] 8111001ae0884900148140c0000020270780e3c8b1bc37b2
[2026-01-05 21:27:45.685] 81110018e0882b0006810000000010178600b4c8b1795731
[2026-01-05 21:28:02.812] 8111000fe0884900108141ae66660017821075c8af2b525e
[2026-01-05 21:28:03.257] 81110017e08849000a8100000000000b800096e085f85760
[2026-01-05 21:28:11.795] 81110015e0882b00098100000000002112205de088335f34
[2026-01-05 21:28:12.414] 81110017e088490005813f80000000240300ece08829412a
[2026-01-05 21:28:12.578] 8111001be0882b000d8100000000082306003fc8afc0285d
[2026-01-05 21:28:22.037] 81110007e08849000181000000000021010024c8aeba3931
[2026-01-05 21:28:23.088] 81110017e0882b000b8100000000002300002fe088355fda
[2026-01-05 21:28:24.131] 81110017e0882b000e810000000008178600b4c8b15c5f1c
[2026-01-05 21:28:24.312] 8111001ae0884900048100000000001680009bc8b1755f03
[2026-01-05 21:28:25.376] 8111000be0882b000f81000000000824060042e087e93488
[2026-01-05 21:28:26.143] 81110017e08849000c8100000000100b8600aec8b2175fcc
[2026-01-05 21:28:29.106] 81110000e0882b00078100000000002303002ec8ae905f41
[2026-01-05 21:28:34.862] 81110013e0882b00088100000000001680009fc8b13c198c
[2026-01-05 21:28:41.411] 81110006e0882b000281000000000015800098c8b14c5cd1
[2026-01-05 21:28:45.498] 81110017e0882b0006810000000010178600b4c8b1793c16
[2026-01-05 21:29:02.969] 81110010e0884900108141ae66660017821075c8af2b5763
[2026-01-05 21:29:03.088] 8111000fe08849000a8100000000000b800096e085
[2026-01-05 21:29:03.100] f8555e
[2026-01-05 21:29:05.366] 81110006e0882b00098100000000002112205de088335f34
[2026-01-05 21:29:07.277] 81110012e0884900058100000000002403002de0882948b3
[2026-01-05 21:29:07.561] 81110011e0882b000d8100000000082306003fc8afc0376c
[2026-01-05 21:29:18.430] 81110003e0882b000b8100000000002300002fe088355fda
[2026-01-05 21:29:20.265] 81110009e0882b000f81000000000824060042e087e92377
[2026-01-05 21:29:22.511] 811100fae08849000181000000000021010024c8aeba
[2026-01-05 21:29:22.522] 4840
[2026-01-05 21:29:22.768] 81110011e0882b00078100000000002303002e
[2026-01-05 21:29:22.779] c8ae905f41
[2026-01-05 21:29:24.122] 81110014e08849000481000000000016
[2026-01-05 21:29:24.133] 80009bc8b1755f03
[2026-01-05 21:29:24.292] 8111001be0882b000e810000000008178600b4c8b15c5f1c
[2026-01-05 21:29:26.173] 8111000ce08849000c8100000000100b8600aec8b2174dba
[2026-01-05 21:29:35.106] 81110001e0882b00088100000000001680009fc8b13c1487
[2026-01-05 21:29:38.240] 81110015e088490016810000000008270680ccc8b1bc3784
[2026-01-05 21:29:38.941] 81110017e088490017810000000008270680cdc8b1bc3483
[2026-01-05 21:29:39.437] 81110013e0884900148140c0000020270780e3c8b1bc34af
[2026-01-05 21:29:42.262] 8111000ee0882b000281000000000015800098c8b14c5fd4
[2026-01-05 21:29:45.846] 81110015e0882b0006810000000010178600b4c8b179502a
[2026-01-05 21:29:59.558] 81110015e0882b00098100000000002012205ce088335f32
[2026-01-05 21:30:00.227] 81110017e088490005813f80000000240300ece088292009
[2026-01-05 21:30:02.082] 81110014e0882b000d8100000000082306003fc8afc03e73
[2026-01-05 21:30:02.819] 81110012e0884900108141af33330017821010c8af2b5fa1
[2026-01-05 21:30:03.191] 81110014e08849000a81000000
[2026-01-05 21:30:03.202] 00000b800096e085f85f68
[2026-01-05 21:30:13.610] 81110013e0882b000b8100000000002300002fe088355fda
[2026-01-05 21:30:14.719] 81110001e0882b000f81000000000824060042e087e90f63
[2026-01-05 21:30:15.350] 81110010
[2026-01-05 21:30:15.372] e0882b00078140000000002303006ec8ae905fc1
[2026-01-05 21:30:20.676] 81110017e08849000181000000000020010023c8aeba483e
[2026-01-05 21:30:24.235] 81110013e088
[2026-01-05 21:30:24.257] 4900048100000000001680009bc8b1755f03
[2026-01-05 21:30:24.416] 81110015e0882b000e810000000008178600b4c8b15c5f1c
[2026-01-05 21:30:25.184] 81120018e088490005873f8000000019fde800c9e0882932d5
[2026-01-05 21:30:26.621] 8111000ce08849000c8100000000100b8600aec8b21752bf
[2026-01-05 21:30:34.850] 81110018e0882b000881000000
[2026-01-05 21:30:34.871] 00001680009fc8b13c1689
[2026-01-05 21:30:37.198] 81110016e088490016810000000008270680ccc8b1bc2370
[2026-01-05 21:30:38.417] 81110009e088490017810000000008270680cdc8b1bc3c8b
[2026-01-05 21:30:39.588] 81110011e0884900148140c0000020270780e3c8b1bc28a3
[2026-01-05 21:30:43.019] 81110000e0882b000281000000000015800098c8b14c41b6
[2026-01-05 21:30:45.598] 81110010e0882b0006810000000010178600b4c8b1795a34
[2026-01-05 21:30:54.130] 8111001ce0882b00098100000000002012205ce088335f32
[2026-01-05 21:30:55.730] 81110016e0884900058100000000002403002de0882950bb
[2026-01-05 21:30:58.002] 81110009e0882b000d8100000000082306003fc8afc04378
[2026-01-05 21:31:02.769] 81110013e0884900108141ae66660017821075c8af2b5f6b
[2026-01-05 21:31:02.886] 81110006e08849000a8100000000000b800096e085f85f68
[2026-01-05 21:31:08.536] 81110010e0882b000b8100000000002300002fe088
[2026-01-05 21:31:08.547] 355fda
[2026-01-05 21:31:08.869] 81110014e0882b0007813f80000000230300edc8ae905fbf
[2026-01-05 21:31:09.220] 81110012e0882b000f81000000000824060042e087e9166a
[2026-01-05 21:31:19.471] 8111000be08849000181000000000020010023c8aeba3c32
[2026-01-05 21:31:24.336] 81110016e0884900048100000000001680009bc8b1755f03
[2026-01-05 21:31:24.547] 81110014e0882b000e81000000
[2026-01-05 21:31:24.568] 0008178600b4c8b15c5f1c
[2026-01-05 21:31:26.563] 81110015e08849000c8100000000100b8600aec8b2175ac7
[2026-01-05 21:31:35.261] 8111001ae0882b00088100000000001680009fc8b13c2093
[2026-01-05 21:31:36.665] 81110017e088490016810000000008270680ccc8b1bc3c89
[2026-01-05 21:31:37.322] 81110017e088490017810000000008270680cdc8b1bc2574
[2026-01-05 21:31:38.024] 811100fee0884900148140c0000020270780e3c8b1bc39b4
[2026-01-05 21:31:43.462] 81110018e0882b000281000000000015800098c8b14c43b8
[2026-01-05 21:31:45.712] 81110012e0882b0006810000000010178600b4c8b179
[2026-01-05 21:31:45.733] 522c
[2026-01-05 21:31:48.634] 81110014e0882b00098100000000002012205ce088335f32
[2026-01-05 21:31:49.737] 8111000fe088490005813f80000000230300ebe08829462d
[2026-01-05 21:31:53.880] 81110018e0882b000d8100000000082306003fc8afc0396e
[2026-01-05 21:32:01.949] 81110014e0882b000f81000000000824060042e087e92d81
[2026-01-05 21:32:02.384] 81110015e0882b0007813f80000000230300edc8ae905fbf
[2026-01-05 21:32:02.684] 81110012e0884900108141ae66660017821075c8af2b5763
[2026-01-05 21:32:02.899] 81110017e08849000a8100000000000b800096e085f85a63
[2026-01-05 21:32:03.603] 81110016e0882b000b8100000000002300002fe088355fda
[2026-01-05 21:32:18.564] 81110012e08849000181000000000020010023c8aeba463c
[2026-01-05 21:32:24.120] 81110013e0884900048100000000001680009bc8b1755f03
[2026-01-05 21:32:24.873] 81110013e0882b000e810000000008178600b4c8b15c5f1c
[2026-01-05 21:32:26.405] 81110016e08849000c8100000000100b8600aec8b2174bb8
[2026-01-05 21:32:35.742] 81110012e0882b00088100000000001680009fc8b13c1184
[2026-01-05 21:32:36.496] 81110019e088490016810000000008270680ccc8b1bc1966
[2026-01-05 21:32:37.284] 81110017e08849001781000000000827
[2026-01-05 21:32:37.295] 0680cdc8b1bc3483
[2026-01-05 21:32:38.098] 81110017e0884900148140c0000020270780e3c8b1bc37b2
[2026-01-05 21:32:40.982] 81110018e0882b00098100000000002112205de088335f34
[2026-01-05 21:32:44.084] 81110012e0882b000281000000000015800098c8b14c5cd1
[2026-01-05 21:32:44.582] 81110017e0884900058100000000002403002de088293ca7
[2026-01-05 21:32:45.714] 81110012e0882b0006810000000010178600b4c8b179552f
[2026-01-05 21:32:49.041] 81110015e0882b000d8100000000082306003fc8afc0376c
[2026-01-05 21:32:55.337] 81110014e0882b0007813f80000000230300edc8ae905fbf
[2026-01-05 21:32:58.697] 81110018e0882b000b8100000000002300002fe088355fda
[2026-01-05 21:33:02.597] 81110019e0884900108141ae666600178210
[2026-01-05 21:33:02.618] 75c8af2b4b57
[2026-01-05 21:33:02.999] 81110013e08849000a8100000000000b800096e085f85f68
[2026-01-05 21:33:16.953] 81110016e0884900
[2026-01-05 21:33:16.963] 0181000000000020010023c8aeba463c
[2026-01-05 21:33:24.029] 81110016e0884900048100000000001680009bc8b1755f03
[2026-01-05 21:33:24.717] 81110012e0882b000e810000000008178600b4c8b15c5f1c
[2026-01-05 21:33:26.498] 81110016e08849000c8100000000100b8600aec8b2175fcc
[2026-01-05 21:33:34.723] 81110016e0882b00098100000000002012205ce088335f32
[2026-01-05 21:33:34.901] 81110010e088490016810000000008270680ccc8b1bc2d7a
[2026-01-05 21:33:35.317] 81110016e0882b00088100000000001680009fc8b13c2396
[2026-01-05 21:33:35.553] 81110011e088490017810000000008270680cdc8b1bc2574
[2026-01-05 21:33:36.502] 81110012e0884900148140c0000020270780e3c8b1bc2faa
[2026-01-05 21:33:38.099] 8111000ae0884900058100000000002403002de088294db8
[2026-01-05 21:33:44.987] 81110016e0882b000d8100000000082306003fc8afc04176
[2026-01-05 21:33:45.174] 81110003e0882b000281000000000015800098c8b14c55ca
[2026-01-05 21:33:45.866] 81110015e0882b0006810000000010178600b4c8b1795731
[2026-01-05 21:33:50.634] 8111000fe0882b000f81000000000824
[2026-01-05 21:33:50.645] 060042e087e92f83
[2026-01-05 21:33:51.385] 81110013e0882b00078100000000002303002ec8ae905f41
[2026-01-05 21:33:54.597] 81110014e0882b000b8100000000002300002fe088353cb7
[2026-01-05 21:33:56.067] 8112000fe0882b000e8700000000001afde8081cc8b15c5fec
[2026-01-05 21:34:02.119] 81110010e0884900108141ae66660017821075c8af2b3c48
[2026-01-05 21:34:02.972] 81110010e08849000a8100000000000b800096e085f85a63
[2026-01-05 21:34:23.976] 81110017e0884900048100000000001680009bc8b1755f03
[2026-01-05 21:34:25.059] 81110014e0882b000e810000000008178600b4c8b15c5f1c
[2026-01-05 21:34:26.384] 81110014e08849000c8100000000100b8600aec8b2175fcc
[2026-01-05 21:34:28.528] 81110014e0882b00098100000000002012205ce088335f32
[2026-01-05 21:34:33.309] 81110013e0884900058100000000002403002de08829208b
[2026-01-05 21:34:35.064] 81110013e088490016810000000008270680ccc8b1bc3784
[2026-01-05 21:34:35.274] 81110015e0882b00088100000000001680009fc8b13c0578
[2026-01-05 21:34:35.802] 81110012e088490017810000000008270680cdc8b1bc2f7e
[2026-01-05 21:34:36.518] 81110012e0884900148140c0000020270780e3c8b1bc37b2
[2026-01-05 21:34:39.161] 8111000fe0882b000d8100000000082306003fc8afc02358
[2026-01-05 21:34:43.236] 8111001be0882b00078100000000002303002ec8ae905f41
[2026-01-05 21:34:44.545] 81110013e0882b000f81000000000824060042e087e93488
[2026-01-05 21:34:45.698] 81110015e0882b000281000000000015800098c8b14c50c5
[2026-01-05 21:34:46.207] 81110007e0882b0006810000000010178600b4c8b1794b25
[2026-01-05 21:34:49.566] 81110012e0882b000b8100000000002300002fe088355fda
[2026-01-05 21:35:02.239] 8111000fe0884900108141ae66660017821075c8af2b5561
[2026-01-05 21:35:02.443] 8111000fe08849000a8100000000000b800096e085f85f68
[2026-01-05 21:35:13.697] 8111000fe08849000181000000000020010023c8aeba4b41
[2026-01-05 21:35:20.941] 81120013e0882b000b870000000000460046009ee088355fb8
[2026-01-05 21:35:22.361] 81110010e0882b00098100000000002012205ce088335f32
[2026-01-05 21:35:23.889] 811100
[2026-01-05 21:35:23.900] 16e0884900048100000000001680009bc8b1755f03
[2026-01-05 21:35:25.063] 81110014e0882b000e810000000008178600b4c8b15c5f1c
[2026-01-05 21:35:26.564] 81110013e08849000c8100000000100b8600aec8b2175fcc
[2026-01-05 21:35:27.499] 81110018e0884900058100000000002403002de0882941ac
[2026-01-05 21:35:34.443] 81110015e088490016810000000008270680ccc8b1bc2572
[2026-01-05 21:35:34.911] 81110012e088490017810000000008270680cdc8b1bc3786
[2026-01-05 21:35:35.071] 8111000fe0882b00088100000000001680009fc8b13c289b
[2026-01-05 21:35:35.200] 81110006e0882b000d8100000000082306003fc8afc03267
[2026-01-05 21:35:35.535] 81110016e0884900148140c0000020270780e3c8b1bc2faa
[2026-01-05 21:35:37.178] 8111000ae0882b00078100000000002303002ec8ae905f41
[2026-01-05 21:35:39.782] 81110014e0882b000f81000000000824060042e087e93286
[2026-01-05 21:35:46.170] 81110000e0882b0006810000000010178600b4c8b1792802
[2026-01-05 21:35:46.575] 81110004e0882b000281000000000015800098c8b14c55ca
[2026-01-05 21:35:46.915] 8111000fe0882b000b8100000000002300002fe088355fda
[2026-01-05 21:36:02.065] 81110015e0884900108141ae66660017821075c8af2b5f6b
[2026-01-05 21:36:02.833] 8111
[2026-01-05 21:36:02.855] 0016e08849000a8100000000000b800096e085f85f68
[2026-01-05 21:36:11.678] 81110014e08849000181000000000020010023c8aeba4339
[2026-01-05 21:36:16.795] 81110009e0882b00098100000000002012205ce088335f32
[2026-01-05 21:36:23.966] 81110014e0884900048100000000001680009bc8b1755f03
[2026-01-05 21:36:24.732] 81110016e0884900058100000000002403002de088294db8
[2026-01-05 21:36:25.289] 81110009e0882b000e810000000008178600b4c8b15c5f1c
[2026-01-05 21:36:26.767] 81110014e08849000c8100000000100b8600aec8b2174bb8
[2026-01-05 21:36:30.332] 8111000fe0882b000d8100000000082306003fc8afc03c71
[2026-01-05 21:36:30.743] 81110009e0882b00078100000000002303002ec8ae905f41
[2026-01-05 21:36:31.772] 81110009e088490016810000000008270680ccc8b1bc3784
[2026-01-05 21:36:32.217] 8111000fe088490017810000000008270680cdc8b1bc1e6d
[2026-01-05 21:36:32.947] 81110014e0884900148140c0000020270780e3c8b1bc37b2
[2026-01-05 21:36:33.351] 81110015e0882b000f81000000000824060042e087e93286
[2026-01-05 21:36:35.377] 81
[2026-01-05 21:36:35.399] 110013e0882b00088100000000001680009fc8b13c1184
[2026-01-05 21:36:42.828] 8111000ee0882b000b8100000000002300002fe0883550
[2026-01-05 21:36:42.839] cb
[2026-01-05 21:36:46.149] 81110011e0882b0006810000000010178600b4c8b179522c
[2026-01-05 21:36:46.906] 81110015e0882b000281000000000015800098c8b14c5fd4
[2026-01-05 21:36:50.995] 81120017e0882b000b870000000000460046009ee088355fb8
[2026-01-05 21:37:01.832] 81110012e0884900108141ae66660017821075c8af2b5a66
[2026-01-05 21:37:02.276] 81110018e08849000a8100000000000b800096e085f85c65
[2026-01-05 21:37:08.407] 81110016e0882b00098100000000002112205de088335f34
[2026-01-05 21:37:11.374] 81110008e08849000181000000000021010024c8aeba5048
[2026-01-05 21:37:16.200] 81110014e0884900058100000000002403002de088293ea9
[2026-01-05 21:37:24.065] 811100f9e0884900048100000000001680009bc8b1755f03
[2026-01-05 21:37:24.245] 8111001ce0882b00078140000000002303006ec8ae905fc1
[2026-01-05 21:37:25.518] 81110017e088
[2026-01-05 21:37:25.539] 2b000d8100000000082306003fc8afc03c71
[2026-01-05 21:37:25.698] 8111000fe0882b000e810000000008178600b4c8b15c5f1c
[2026-01-05 21:37:26.685] 8111000fe08849000c8100000000100b8600aec8b2175fcc
[2026-01-05 21:37:27.969] 81110015e0882b000f81000000000824060042e087e9287c
[2026-01-05 21:37:31.162] 81110017e088490016810000000008270680ccc8b1bc2d7a
[2026-01-05 21:37:31.660] 81110006e088490017810000000008270680cdc8b1bc2f7e
[2026-01-05 21:37:32.222] 81110008e0884900148140c0000020270780e3c8b1bc3eb9
[2026-01-05 21:37:35.352] 81110014e0882b000881000000000016
[2026-01-05 21:37:35.363] 80009fc8b13c289b
[2026-01-05 21:37:35.820] 81110017e0882b000b8100000000002300002fe088355fda
[2026-01-05 21:37:46.289] 81110015e0882b0006810000000010178600b4c8b1794620
[2026-01-05 21:37:47.777] 81110015e0882b000281000000000015800098c8b14c57cc
[2026-01-05 21:38:01.826] 81110013e0884900108141ae66660017821075c8af2b414d
[2026-01-05 21:38:02.350] 8111001be0882b00098100000000002112205de088335f34
[2026-01-05 21:38:02.575] 81110018e08849000a8100000000000b800096e085f8525b
[2026-01-05 21:38:08.697] 81110008e08849000181000000000020010023c8aeba5046
[2026-01-05 21:38:12.054] 8111000ee0884900058100000000002403002de08829349f
[2026-01-05 21:38:18.412] 81110017e0882b00078100000000002303002ec8ae905f41
[2026-01-05 21:38:20.112] 81110012e0882b000d8100000000082306003fc8afc04176
[2026-01-05 21:38:22.549] 81110013e0882b000f81000000000824060042e087e92a7e
[2026-01-05 21:38:24.004] 8111000fe0884900048100000000001680009bc8b1755f03
[2026-01-05 21:38:25.674] 81110013e0882b000e810000000008178600b4c8b15c5f1c
[2026-01-05 21:38:26.835] 81110013e08849000c8100000000100b8600aec8b2175fcc
[2026-01-05 21:38:30.318] 81110012e088490016810000000008270680ccc8b1bc2370
[2026-01-05 21:38:31.061] 81110013e088490017810000000008270680cdc8b1bc3281
[2026-01-05 21:38:31.743] 81110010e0884900148140c0000020270780e3c8b1bc239e
[2026-01-05 21:38:32.082] 81110013e0882b000b8100000000002300002fe088355fda
[2026-01-05 21:38:35.368] 81110017e0882b00088100000000001680009fc8b13c1487
[2026-01-05 21:38:46.176] 81110010e0882b0006810000000010178600b4c8b1795731
[2026-01-05 21:38:48.285] 81110016e0882b000281000000000015800098c8b14c57cc
[2026-01-05 21:38:56.365] 81110015e0882b00098100000000002012205ce088335f32
[2026-01-05 21:39:01.811] 81110011e0884900108141ae66660017821075c8af2b5561
[2026-01-05 21:39:02.165] 81110017e08849000a8100000000000b800096e085f85c65
[2026-01-05 21:39:06.651] 81110010e0884900058100000000002403002de0882950bb
[2026-01-05 21:39:07.026] 8111000ce08849000181000000000020010023c8aeba342a
[2026-01-05 21:39:11.032] 81110011e0882b00078100000000002203002dc8ae905f3f
[2026-01-05 21:39:15.339] 81110015e0882b000d8100000000082306003fc8afc03e73
[2026-01-05 21:39:17.633] 81110014e0882b000f81000000000824060042e087e92d81
[2026-01-05 21:39:23.946] 81110015e0884900048100000000001680009bc8b1755f03
[2026-01-05 21:39:25.769] 81110012e0882b000e810000000008178600b4c8b15c5f1c
[2026-01-05 21:39:26.798] 81110004e08849000c810000
[2026-01-05 21:39:26.809] 0000100b8600aec8b2175cc9
[2026-01-05 21:39:26.974] 81110016e0882b000b8100000000002300002fe088355fda
[2026-01-05 21:39:29.047] 81110017e088490016810000000008270680ccc8b1bc327f
[2026-01-05 21:39:29.931] 81110004e088490017810000000008270680
[2026-01-05 21:39:29.942] cdc8b1bc3483
[2026-01-05 21:39:31.093] 81110015e0884900148140c0000020270780e3c8b1bc37b2
[2026-01-05 21:39:35.469] 811100ffe0882b00088100000000001680009fc8b13c0578
[2026-01-05 21:39:46.166] 8111000be0882b0006810000000010178600b4c8b179522c
[2026-01-05 21:39:49.011] 811100ffe088
[2026-01-05 21:39:49.032] 2b000281000000000015800098c8b14c41b6
[2026-01-05 21:39:50.995] 81110014e0882b00098100000000002012205ce088335f32
[2026-01-05 21:40:01.654] 8111000ae0884900108141ae66660017821075c8af2b5f6b
[2026-01-05 21:40:02.021] 81110014e08849000a8100000000000b800096e085f85760
[2026-01-05 21:40:02.324] 811100fde0884900058100000000002403002de0882948b3
[2026-01-05 21:40:04.211] 81110011e0882b00078100000000002203002dc8ae905f3f
[2026-01-05 21:40:05.265] 81110015e08849000181000000000020010023c8aeba3e34
[2026-01-05 21:40:10.380] 8111000fe0882b000d8100000000082306003fc8afc03267
[2026-01-05 21:40:10.539] 81110010e0882b000f81000000000824060042e087e93286
[2026-01-05 21:40:21.745] 81110003e0882b000b8100000000002300002fe088355fda
[2026-01-05 21:40:24.034] 81110012
[2026-01-05 21:40:24.045] e0884900048100000000001680009bc8b1755f03
[2026-01-05 21:40:26.130] 8111000de0882b000e810000000008178600b4c8b15c5f1c
[2026-01-05 21:40:27.052] 81110014e08849000c8100000000100b8600aec8b2175fcc
[2026-01-05 21:40:29.975] 81110010e088490016810000000008270680ccc8b1bc2370
[2026-01-05 21:40:30.878] 81110017e088490017810000000008270680cdc8b1bc2f7e
[2026-01-05 21:40:31.437] 81110005e0884900148140c0000020270780e3c8b1bc2aa5
[2026-01-05 21:40:35.417] 8111000de0882b00088100000000001680009fc8b13c2598
[2026-01-05 21:40:45.294] 81110015e0882b00098100000000002012205ce088335f32
[2026-01-05 21:40:46.248] 81110017e0
[2026-01-05 21:40:46.269] 882b0006810000000010178600b4c8b179552f
[2026-01-05 21:40:49.781] 81110012e0882b000281000000000015800098c8b14c3eb3
[2026-01-05 21:40:57.925] 81110013e0884900058100000000002403002de088291e89
[2026-01-05 21:40:58.095] 81110015e0882b00078100000000002303002ec8ae905f41
[2026-01-05 21:41:01.389] 8111000ce0884900108141ae66660017821075c8af2b505c
[2026-01-05 21:41:02.159] 81110012e08849000a8100000000000b800096e085f85f68
[2026-01-05 21:41:03.416] 8111000ae08849000181000000000021010024c8aeba4b43
[2026-01-05 21:41:04.261] 81110013e0882b000f81000000000824060042e087e92f83
[2026-01-05 21:41:05.644] 8111000de0882b000d8100000000082306003fc8afc03267
[2026-01-05 21:41:16.875] 81110012e0882b000b8100000000002300002fe088355fda
[2026-01-05 21:41:23.938] 8111000fe0884900048100000000001680009bc8b1755f03
[2026-01-05 21:41:26.228] 8111000be0882b000e810000000008178600b4c8b15c5f1c
[2026-01-05 21:41:26.836] 81110016e08849000c8100000000100b8600aec8b21746b3
[2026-01-05 21:41:28.815] 8111000ae088490016810000000008270680ccc8b1bc3986
[2026-01-05 21:41:30.129] 81110017e088490017810000000008270680cdc8b1bc3e8d
[2026-01-05 21:41:30.798] 81110014e0884900148140c0000020270780e3c8b1bc32ad
[2026-01-05 21:41:35.406] 81110015e0882b00088100000000001680009fc8b13c0c7f
[2026-01-05 21:41:39.667] 81110000e0882b00098100000000002012205ce088335f32
[2026-01-05 21:41:46.723] 81110017e0882b0006810000000010178600b4c8b179552f
[2026-01-05 21:41:49.967] 81110013e0882b00078140000000002303006ec8ae9052b4
[2026-01-05 21:41:50.635] 81110015e0882b000281000000000015800098c8b14c57cc
[2026-01-05 21:41:50.998] 81120013e0882b00028700000000001a001a003dc8b14c5f1e
[2026-01-05 21:41:52.141] 8111000be0884900058100000000002403002de088293ea9
[2026-01-05 21:41:58.184] 81110017e0882b000f81000000000824060042e087e91468
[2026-01-05 21:42:01.230] 81110016e0884900108141ae66660017821075c8af
[2026-01-05 21:42:01.251] 2b5561
[2026-01-05 21:42:01.676] 81110019e0882b000d
[2026-01-05 21:42:01.698] 8100000000082306003fc8afc0255a
[2026-01-05 21:42:01.840] 8111000ce08849000181000000000020010023c8aeba4b41
[2026-01-05 21:42:02.021] 81110012e08849000a8100000000000b800096e085f85059
[2026-01-05 21:42:12.757] 81110017
[2026-01-05 21:42:12.778] e0882b000b8100000000002300002fe088355fda
[2026-01-05 21:42:23.662] 81110016e0884900048100000000001680009bc8b1755f03
[2026-01-05 21:42:26.245] 81110016e0882b000e810000000008178600b4c8b15c5f1c
[2026-01-05 21:42:26.904] 81110014e08849000c8100000000100b8600aec8b2175fcc
[2026-01-05 21:42:27.944] 81110013e088490016810000000008270680ccc8b1bc2572
[2026-01-05 21:42:28.697] 8111000fe088490017810000000008270680cdc8b1bc2574
[2026-01-05 21:42:29.287] 81110015e0884900148140c0000020270780e3c8b1bc1b96
[2026-01-05 21:42:31.303] 81110000e0882b00098100000000002112205de088335f34
[2026-01-05 21:42:35.503] 8111000de0882b00088100000000001680009fc8b13c0f82
[2026-01-05 21:42:42.714] 81110010e0882b00078100000000002303002ec8ae905f41
[2026-01-05 21:42:46.576] 8111000ee0882b0006810000000010178600
[2026-01-05 21:42:46.597] b4c8b1795c36
[2026-01-05 21:42:51.215] 81110017e0882b000281000000000015800098c8b14c5fd4
[2026-01-05 21:42:53.418] 81110017e0882b000f81000000000824060042e087e9287c
