Timestamp,Sensor_Address,Channel,Reading,Battery_V,Fault_Code
2026-01-05 18:29:18.716000,33041,1,0.00,1.60,0
2026-01-05 18:29:21.318000,33041,1,0.00,1.60,0
2026-01-05 18:29:24.874000,33041,1,21.90,0.80,0
2026-01-05 18:29:25.819000,33041,1,0.00,0.80,0
2026-01-05 18:29:26.777000,33041,1,0.00,0.80,0
2026-01-05 18:29:27.816000,33041,1,6.00,3.20,0
2026-01-05 18:29:29.334000,33041,1,1.00,0.80,0
2026-01-05 18:29:31.918000,33041,1,0.00,0.80,0
2026-01-05 18:29:32.819000,33041,1,0.00,1.60,0
2026-01-05 18:29:33.963000,33041,1,0.00,0.80,0
2026-01-05 18:29:39.306000,33041,1,0.00,1.60,0
2026-01-05 18:29:53.276000,33041,1,0.00,0.80,0
2026-01-05 18:29:58.468000,33041,1,0.00,0.80,0
2026-01-05 18:30:04.096000,33041,1,0.00,3.20,0
2026-01-05 18:30:08.201000,33041,1,0.00,0.80,0
2026-01-05 18:30:10.460000,33041,1,0.00,0.80,0
2026-01-05 18:30:12.889000,33041,1,1.00,0.80,0
2026-01-05 18:30:18.717000,33041,1,0.00,1.60,0
2026-01-05 18:30:21.274000,33041,1,0.00,0.80,0
2026-01-05 18:30:22.876000,33041,1,1.00,0.80,0
2026-01-05 18:30:24.796000,33041,1,21.90,3.20,0
2026-01-05 18:30:30.129000,33041,1,0.00,0.80,0
2026-01-05 18:30:32.834000,33041,1,0.00,0.80,0
2026-01-05 18:30:39.879000,33041,1,0.00,1.60,0
2026-01-05 18:30:53.523000,33041,1,0.00,0.80,0
2026-01-05 18:31:03.657000,33041,1,0.00,0.80,0
2026-01-05 18:31:03.951000,33041,1,0.00,0.80,0
2026-01-05 18:31:04.739000,33041,1,0.00,3.20,0
2026-01-05 18:31:06.353000,33041,1,2.00,0.80,0
2026-01-05 18:31:15.708000,33041,1,1.00,0.80,0
2026-01-05 18:31:18.727000,33041,1,0.00,1.60,0
2026-01-05 18:31:21.248000,33041,1,0.00,0.80,0
2026-01-05 18:31:24.450000,33041,1,0.00,1.60,0
2026-01-05 18:31:24.621000,33041,1,0.00,0.80,0
2026-01-05 18:31:24.737000,33041,1,21.90,0.80,0
2026-01-05 18:31:25.867000,33041,1,6.00,1.60,0
2026-01-05 18:31:29.707000,33041,1,0.00,1.60,0
2026-01-05 18:31:31.829000,33041,1,0.00,0.80,0
2026-01-05 18:31:32.953000,33041,1,0.00,0.80,0
2026-01-05 18:31:40.363000,33041,1,0.00,3.20,0
2026-01-05 18:31:48.349000,33041,1,0.00,0.80,0
2026-01-05 18:31:53.583000,33041,1,0.00,0.80,0
2026-01-05 18:31:57.468000,33041,1,0.00,0.80,0
2026-01-05 18:31:58.699000,33041,1,0.00,1.60,0
2026-01-05 18:32:02.652000,33041,1,0.00,0.80,0
2026-01-05 18:32:10.292000,33041,1,0.00,1.60,0
2026-01-05 18:32:18.829000,33041,1,0.00,0.80,0
2026-01-05 18:32:19.533000,33041,1,0.00,3.20,0
2026-01-05 18:32:21.059000,33041,1,0.00,0.80,0
2026-01-05 18:32:23.445000,33041,1,0.00,0.80,0
2026-01-05 18:32:24.244000,33041,1,21.90,1.60,0
2026-01-05 18:32:24.517000,33041,1,0.00,0.80,0
2026-01-05 18:32:25.862000,33041,1,6.00,0.80,0
2026-01-05 18:32:29.805000,33041,1,0.00,0.80,0
2026-01-05 18:32:31.771000,33041,1,0.00,3.20,0
2026-01-05 18:32:33.094000,33041,1,0.00,1.60,0
2026-01-05 18:32:40.792000,33041,1,0.00,0.80,0
2026-01-05 18:32:40.928000,33041,1,0.00,0.80,0
2026-01-05 18:32:51.004000,33041,1,0.00,0.80,0
2026-01-05 18:32:53.573000,33041,1,0.00,0.80,0
2026-01-05 18:32:55.747000,33041,1,0.00,3.20,0
2026-01-05 18:32:58.438000,33041,1,0.00,1.60,0
2026-01-05 18:33:00.571000,33041,1,0.00,0.80,0
2026-01-05 18:33:04.397000,33041,1,0.00,0.80,0
2026-01-05 18:33:14.925000,33041,1,0.00,1.60,0
2026-01-05 18:33:19.170000,33041,1,0.00,0.80,0
2026-01-05 18:33:20.953000,33041,1,0.00,0.80,0
2026-01-05 18:33:23.325000,33041,1,0.00,0.80,0
2026-01-05 18:33:24.231000,33041,1,21.90,3.20,0
2026-01-05 18:33:24.681000,33041,1,0.00,1.60,0
2026-01-05 18:33:25.707000,33041,1,6.00,0.80,0
2026-01-05 18:33:29.462000,33041,1,0.00,0.80,0
2026-01-05 18:33:31.679000,33041,1,0.00,1.60,0
2026-01-05 18:33:33.263000,33041,1,0.00,0.80,0
2026-01-05 18:33:35.195000,33041,1,0.00,0.80,0
2026-01-05 18:33:42.002000,33041,1,0.00,3.20,0
2026-01-05 18:33:45.606000,33041,1,0.00,1.60,0
2026-01-05 18:33:50.367000,33041,1,0.00,0.80,0
2026-01-05 18:33:52.201000,33041,1,0.00,0.80,0
2026-01-05 18:33:53.945000,33041,1,0.00,0.80,0
2026-01-05 18:33:58.040000,33041,1,2.00,1.60,0
2026-01-05 18:33:58.775000,33041,1,0.00,0.80,0
2026-01-05 18:34:10.152000,33041,1,0.00,0.80,0
2026-01-05 18:34:18.909000,33041,1,0.00,3.20,0
2026-01-05 18:34:20.979000,33041,1,0.00,1.60,0
2026-01-05 18:34:22.429000,33041,1,0.00,0.80,0
2026-01-05 18:34:23.164000,33041,1,0.00,0.80,0
2026-01-05 18:34:23.627000,33041,1,6.00,0.80,0
2026-01-05 18:34:24.173000,33041,1,21.90,1.60,0
2026-01-05 18:34:29.429000,33041,1,0.00,0.80,0
2026-01-05 18:34:30.489000,33041,1,0.00,0.80,0
2026-01-05 18:34:33.486000,33041,1,0.00,0.80,0
2026-01-05 18:34:39.010000,33041,1,0.00,1.60,0
2026-01-05 18:34:42.619000,33041,1,0.00,0.80,0
2026-01-05 18:34:46.297000,33041,1,0.00,0.80,0
2026-01-05 18:34:47.427000,33041,1,0.00,3.20,0
2026-01-05 18:34:51.254000,33041,1,2.00,0.80,0
2026-01-05 18:34:54.207000,33041,1,0.00,1.60,0
2026-01-05 18:34:57.614000,33041,1,0.00,0.80,0
2026-01-05 18:35:05.763000,33041,1,0.00,0.80,0
2026-01-05 18:35:18.875000,33041,1,0.00,1.60,0
2026-01-05 18:35:19.883000,33041,1,0.00,0.80,0
2026-01-05 18:35:20.870000,33041,1,0.00,0.80,0
2026-01-05 18:35:20.996000,33041,1,0.00,3.20,0
2026-01-05 18:35:21.385000,33041,1,6.00,0.80,0
2026-01-05 18:35:23.685000,33041,1,0.00,1.60,0
2026-01-05 18:35:24.095000,33041,1,21.90,0.80,0
2026-01-05 18:35:29.675000,33041,1,0.00,0.80,0
2026-01-05 18:35:32.060000,33041,1,0.00,1.60,0
2026-01-05 18:35:32.681000,33041,1,0.00,0.80,0
2026-01-05 18:35:33.467000,33041,1,0.00,0.80,0
2026-01-05 18:35:41.091000,33041,1,0.00,0.80,0
2026-01-05 18:35:43.360000,33041,1,0.00,3.20,0
2026-01-05 18:35:43.519000,33041,1,0.00,1.60,0
2026-01-05 18:35:44.589000,33041,1,1.00,0.80,0
2026-01-05 18:35:54.311000,33041,1,0.00,0.80,0
2026-01-05 18:35:55.983000,33041,1,0.00,0.80,0
2026-01-05 18:36:01.159000,33041,1,0.00,1.60,0
2026-01-05 18:36:17.979000,33041,1,0.00,0.80,0
2026-01-05 18:36:19.687000,33041,1,0.00,0.80,0
2026-01-05 18:36:20.507000,33041,1,6.00,3.20,0
2026-01-05 18:36:20.697000,33041,1,0.00,0.80,0
2026-01-05 18:36:23.795000,33041,1,21.90,1.60,0
2026-01-05 18:36:27.954000,33041,1,0.00,0.80,0
2026-01-05 18:36:29.358000,33041,1,0.00,0.80,0
2026-01-05 18:36:31.779000,33041,1,0.00,1.60,0
2026-01-05 18:36:33.595000,33041,1,0.00,0.80,0
2026-01-05 18:36:35.869000,33041,1,0.00,0.80,0
2026-01-05 18:36:37.865000,33041,1,1.00,3.20,0
2026-01-05 18:36:38.621000,33041,1,0.00,0.80,0
2026-01-05 18:36:43.942000,33041,1,0.00,1.60,0
2026-01-05 18:36:54.264000,33041,1,0.00,0.80,0
2026-01-05 18:36:54.633000,33041,1,0.00,0.80,0
2026-01-05 18:36:57.315000,33041,1,0.00,0.80,0
2026-01-05 18:37:12.555000,33041,1,0.00,1.60,0
2026-01-05 18:37:19.295000,33041,1,0.00,0.80,0
2026-01-05 18:37:20.336000,33041,1,0.00,0.80,0
2026-01-05 18:37:20.514000,33041,1,0.00,0.80,0
2026-01-05 18:37:23.882000,33041,1,21.90,0.80,0
2026-01-05 18:37:29.350000,33041,1,0.00,1.60,0
2026-01-05 18:37:30.822000,33041,1,0.00,0.80,0
2026-01-05 18:37:30.968000,33041,1,0.00,3.20,0
2026-01-05 18:37:31.345000,33041,1,2.00,1.60,0
2026-01-05 18:37:32.321000,33041,1,0.00,0.80,0
2026-01-05 18:37:33.553000,33041,1,0.00,0.80,0
2026-01-05 18:37:51.329000,33041,1,0.00,0.80,0
2026-01-05 18:37:54.559000,33041,1,0.00,0.80,0
2026-01-05 18:37:54.768000,33041,1,0.00,1.60,0
2026-01-05 18:38:06.780000,33041,1,0.00,0.80,0
2026-01-05 18:38:15.795000,33041,1,0.00,3.20,0
2026-01-05 18:38:15.963000,33041,1,0.00,1.60,0
2026-01-05 18:38:19.024000,33041,1,0.00,0.80,0
2026-01-05 18:38:20.356000,33041,1,0.00,0.80,0
2026-01-05 18:38:23.572000,33041,1,21.90,0.80,0
2026-01-05 18:38:24.496000,33041,1,2.00,1.60,0
2026-01-05 18:38:27.373000,33041,1,1.00,0.80,0
2026-01-05 18:38:27.896000,33041,1,0.00,0.80,0
2026-01-05 18:38:29.611000,33041,1,0.00,0.80,0
2026-01-05 18:38:31.864000,33041,1,0.00,0.80,0
2026-01-05 18:38:33.648000,33041,1,0.00,0.80,0
2026-01-05 18:38:45.227000,33041,1,0.00,1.60,0
2026-01-05 18:38:46.539000,33041,1,0.00,3.20,0
2026-01-05 18:38:52.831000,33041,1,0.00,0.80,0
2026-01-05 18:38:54.560000,33041,1,0.00,0.80,0
2026-01-05 18:39:01.358000,33041,1,0.00,0.80,0
2026-01-05 18:39:07.841000,33041,1,0.00,0.80,0
2026-01-05 18:39:14.585000,33041,1,0.00,3.20,0
2026-01-05 18:39:15.280000,33041,1,0.00,1.60,0
2026-01-05 18:39:16.078000,33041,1,6.00,1.60,0
2026-01-05 18:39:18.443000,33041,1,0.00,0.80,0
2026-01-05 18:39:21.192000,33041,1,1.00,0.80,0
2026-01-05 18:39:21.601000,33041,1,0.00,0.80,0
2026-01-05 18:39:23.536000,33041,1,21.90,3.20,0
2026-01-05 18:39:29.378000,33041,1,0.00,1.60,0
2026-01-05 18:39:31.624000,33041,1,0.00,0.80,0
2026-01-05 18:39:33.445000,33041,1,0.00,1.60,0
2026-01-05 18:39:41.409000,33041,1,0.00,0.80,0
2026-01-05 18:39:45.996000,33041,1,0.00,1.60,0
2026-01-05 18:39:51.945000,33041,1,0.00,1.60,0
2026-01-05 18:39:55.040000,33041,1,0.00,0.80,0
2026-01-05 18:39:56.434000,33041,1,0.00,0.80,0
2026-01-05 18:40:01.409000,33041,1,0.00,0.80,0
2026-01-05 18:40:13.777000,33041,1,0.00,3.20,0
2026-01-05 18:40:14.670000,33041,1,0.00,1.60,0
2026-01-05 18:40:15.122000,33041,1,0.00,0.80,0
2026-01-05 18:40:15.837000,33041,1,6.00,0.80,0
2026-01-05 18:40:16.478000,33041,1,0.00,1.60,0
2026-01-05 18:40:19.314000,33041,1,0.00,0.80,0
2026-01-05 18:40:23.645000,33041,1,21.90,1.60,0
2026-01-05 18:40:29.624000,33041,1,0.00,0.80,0
2026-01-05 18:40:31.597000,33041,1,0.00,1.60,0
2026-01-05 18:40:33.709000,33041,1,0.00,0.80,0
2026-01-05 18:40:38.108000,33041,1,0.00,0.80,0
2026-01-05 18:40:46.483000,33041,1,0.00,0.80,0
2026-01-05 18:40:49.968000,33041,1,0.00,3.20,0
2026-01-05 18:40:50.672000,33041,1,0.00,0.80,0
2026-01-05 18:40:54.889000,33041,1,0.00,1.60,0
2026-01-05 18:41:06.864000,33041,1,1.00,0.80,0
2026-01-05 18:41:11.658000,33041,1,0.00,1.60,0
2026-01-05 18:41:11.816000,33041,1,0.00,0.80,0
2026-01-05 18:41:14.260000,33041,1,0.00,0.80,0
2026-01-05 18:41:14.924000,33041,1,0.00,0.80,0
2026-01-05 18:41:20.110000,33041,1,0.00,0.80,0
2026-01-05 18:41:23.099000,33041,1,21.90,3.20,0
2026-01-05 18:41:29.258000,33041,1,0.00,0.80,0
2026-01-05 18:41:31.956000,33041,1,0.00,1.60,0
2026-01-05 18:41:32.145000,33041,1,0.00,0.80,0
2026-01-05 18:41:33.557000,33041,1,0.00,0.80,0
2026-01-05 18:41:44.807000,33041,1,0.00,0.80,0
2026-01-05 18:41:47.418000,33041,1,0.00,0.80,0
2026-01-05 18:41:48.212000,33041,1,0.00,0.80,0
2026-01-05 18:41:49.300000,33041,1,0.00,1.60,0
2026-01-05 18:41:55.182000,33041,1,0.00,1.60,0
2026-01-05 18:42:00.572000,33041,1,0.00,0.80,0
2026-01-05 18:42:06.934000,33041,1,0.00,0.80,0
2026-01-05 18:42:19.178000,33041,1,0.00,0.80,0
2026-01-05 18:42:23.363000,33041,1,21.90,0.80,0
2026-01-05 18:42:27.265000,33041,1,0.00,3.20,0
2026-01-05 18:42:29.568000,33041,1,0.00,1.60,0
2026-01-05 18:42:31.785000,33041,1,0.00,1.60,0
2026-01-05 18:42:33.653000,33041,1,0.00,0.80,0
2026-01-05 18:42:40.001000,33041,1,0.00,0.80,0
2026-01-05 18:42:44.717000,33041,1,0.00,0.80,0
2026-01-05 18:42:46.061000,33041,1,0.00,0.80,0
2026-01-05 18:42:48.203000,33041,1,0.00,0.80,0
2026-01-05 18:42:53.375000,33041,1,1.00,3.20,0
2026-01-05 18:42:55.461000,33041,1,0.00,1.60,0
2026-01-05 18:43:01.869000,33041,1,0.00,1.60,0
2026-01-05 18:43:02.143000,33041,1,1.00,0.80,0
2026-01-05 18:43:10.734000,33041,1,0.00,0.80,0
2026-01-05 18:43:11.303000,33041,1,0.00,0.80,0
2026-01-05 18:43:12.399000,33041,1,6.00,0.80,0
2026-01-05 18:43:19.271000,33041,1,0.00,0.80,0
2026-01-05 18:43:19.965000,33041,1,0.00,3.20,0
2026-01-05 18:43:22.534000,33041,1,0.00,1.60,0
2026-01-05 18:43:23.082000,33041,1,21.90,1.60,0
2026-01-05 18:43:29.180000,33041,1,0.00,0.80,0
2026-01-05 18:43:33.600000,33041,1,0.00,0.80,0
2026-01-05 18:43:33.756000,33041,1,0.00,3.20,0
2026-01-05 18:43:37.116000,33041,1,0.00,0.80,0
2026-01-05 18:43:43.955000,33041,1,0.00,1.60,0
2026-01-05 18:43:48.841000,33041,1,0.00,0.80,0
2026-01-05 18:43:49.451000,33041,1,0.00,0.80,0
2026-01-05 18:43:55.684000,33041,1,0.00,0.80,0
2026-01-05 18:43:55.842000,33041,1,0.00,1.60,0
2026-01-05 18:43:57.554000,33041,1,0.00,1.60,0
2026-01-05 18:44:09.866000,33041,1,0.00,0.80,0
2026-01-05 18:44:10.548000,33041,1,0.00,0.80,0
2026-01-05 18:44:11.842000,33041,1,6.00,0.80,0
2026-01-05 18:44:17.662000,33041,1,0.00,0.80,0
2026-01-05 18:44:19.218000,33041,1,0.00,3.20,0
2026-01-05 18:44:19.995000,33041,1,0.00,0.80,0
2026-01-05 18:44:23.068000,33041,1,21.90,1.60,0
2026-01-05 18:44:28.937000,33041,1,0.00,0.80,0
2026-01-05 18:44:29.494000,33041,1,0.00,0.80,0
2026-01-05 18:44:30.838000,33041,1,0.00,1.60,0
2026-01-05 18:44:32.071000,33041,1,0.00,0.80,0
2026-01-05 18:44:33.894000,33041,1,0.00,0.80,0
2026-01-05 18:44:41.975000,33041,1,2.00,3.20,0
2026-01-05 18:44:43.653000,33041,1,0.00,0.80,0
2026-01-05 18:44:49.299000,33041,1,0.00,1.60,0
2026-01-05 18:44:51.610000,33041,1,0.00,0.80,0
2026-01-05 18:44:52.545000,33041,1,0.00,0.80,0
2026-01-05 18:44:55.632000,33041,1,0.00,1.60,0
2026-01-05 18:45:09.118000,33041,1,0.00,0.80,0
2026-01-05 18:45:09.757000,33041,1,0.00,1.60,0
2026-01-05 18:45:10.303000,33041,1,6.00,0.80,0
2026-01-05 18:45:12.360000,33041,1,0.00,0.80,0
2026-01-05 18:45:19.527000,33041,1,0.00,1.60,0
2026-01-05 18:45:23.058000,33041,1,0.00,0.80,0
2026-01-05 18:45:24.402000,33041,1,0.00,0.80,0
2026-01-05 18:45:29.255000,33041,1,0.00,3.20,0
2026-01-05 18:45:32.058000,33041,1,0.00,0.80,0
2026-01-05 18:45:34.073000,33041,1,0.00,0.80,0
2026-01-05 18:45:34.660000,33041,1,0.00,0.80,0
2026-01-05 18:45:41.902000,33041,1,0.00,1.60,0
2026-01-05 18:45:47.997000,33041,1,0.00,1.60,0
2026-01-05 18:45:48.227000,33041,1,1.00,0.80,0
2026-01-05 18:45:50.563000,33041,1,0.00,0.80,0
2026-01-05 18:45:56.059000,33041,1,0.00,3.20,0
2026-01-05 18:46:08.031000,33041,1,0.00,0.80,0
2026-01-05 18:46:08.661000,33041,1,0.00,0.80,0
2026-01-05 18:46:09.383000,33041,1,6.00,0.80,0
2026-01-05 18:46:18.295000,33041,1,0.00,1.60,0
2026-01-05 18:46:18.653000,33041,1,0.00,0.80,0
2026-01-05 18:46:19.461000,33041,1,0.00,0.80,0
2026-01-05 18:46:19.733000,33041,1,0.00,0.80,0
2026-01-05 18:46:22.713000,33041,1,21.90,0.80,0
2026-01-05 18:46:29.327000,33041,1,0.00,1.60,0
2026-01-05 18:46:29.506000,33041,1,0.00,1.60,0
2026-01-05 18:46:32.011000,33041,1,0.00,0.80,0
2026-01-05 18:46:33.949000,33041,1,0.00,0.80,0
2026-01-05 18:46:40.021000,33041,1,0.00,0.80,0
2026-01-05 18:46:43.684000,33041,1,0.00,0.80,0
2026-01-05 18:46:50.778000,33041,1,0.00,0.80,0
2026-01-05 18:46:56.193000,33041,1,0.00,1.60,0
2026-01-05 18:47:04.065000,33041,1,0.00,0.80,0
2026-01-05 18:47:07.037000,33041,1,0.00,0.80,0
2026-01-05 18:47:07.708000,33041,1,0.00,0.80,0
2026-01-05 18:47:08.567000,33041,1,6.00,0.80,0
2026-01-05 18:47:10.857000,33041,1,0.00,3.20,0
2026-01-05 18:47:19.500000,33041,1,0.00,0.80,0
2026-01-05 18:47:19.627000,33041,1,0.00,1.60,0
2026-01-05 18:47:22.638000,33041,1,1.00,1.60,0
2026-01-05 18:47:22.795000,33041,1,21.90,0.80,0
2026-01-05 18:47:29.362000,33041,1,0.00,0.80,0
2026-01-05 18:47:32.275000,33041,1,0.00,0.80,0
2026-01-05 18:47:33.997000,33041,1,0.00,0.80,0
2026-01-05 18:47:37.480000,33041,1,0.00,3.20,0
2026-01-05 18:47:38.302000,33041,1,0.00,0.80,0
2026-01-05 18:47:39.320000,33041,1,0.00,1.60,0
2026-01-05 18:47:51.583000,33041,1,0.00,1.60,0
2026-01-05 18:47:56.358000,33041,1,0.00,0.80,0
2026-01-05 18:47:59.529000,33041,1,0.00,0.80,0
2026-01-05 18:48:04.450000,33041,1,0.00,0.80,0
2026-01-05 18:48:04.964000,33041,1,0.00,1.60,0
2026-01-05 18:48:05.403000,33041,1,0.00,1.60,0
2026-01-05 18:48:06.251000,33041,1,0.00,0.80,0
2026-01-05 18:48:06.787000,33041,1,6.00,0.80,0
2026-01-05 18:48:15.560000,33041,1,0.00,0.80,0
2026-01-05 18:48:19.328000,33041,1,0.00,1.60,0
2026-01-05 18:48:19.454000,33041,1,0.00,0.80,0
2026-01-05 18:48:22.416000,33041,1,21.90,1.60,0
2026-01-05 18:48:29.147000,33041,1,0.00,0.80,0
2026-01-05 18:48:31.895000,33041,1,0.00,0.80,0
2026-01-05 18:48:32.054000,33041,1,0.00,0.80,0
2026-01-05 18:48:34.164000,33041,1,0.00,3.20,0
2026-01-05 18:48:36.383000,33041,1,0.00,0.80,0
2026-01-05 18:48:52.277000,33041,1,0.00,1.60,0
2026-01-05 18:48:56.320000,33041,1,0.00,0.80,0
2026-01-05 18:48:58.169000,33041,1,0.00,0.80,0
2026-01-05 18:48:59.976000,33041,1,0.00,1.60,0
2026-01-05 18:49:03.858000,33041,1,0.00,0.80,0
2026-01-05 18:49:04.627000,33041,1,0.00,0.80,0
2026-01-05 18:49:05.366000,33041,1,6.00,0.80,0
2026-01-05 18:49:09.636000,33041,1,0.00,0.80,0
2026-01-05 18:49:19.479000,33041,1,0.00,1.60,0
2026-01-05 18:49:19.732000,33041,1,0.00,0.80,0
2026-01-05 18:49:22.297000,33041,1,21.90,1.60,0
2026-01-05 18:49:26.065000,33041,1,0.00,0.80,0
2026-01-05 18:49:28.957000,33041,1,0.00,0.80,0
2026-01-05 18:49:30.618000,33041,1,0.00,3.20,0
2026-01-05 18:49:31.825000,33041,1,0.00,0.80,0
2026-01-05 18:49:34.280000,33041,1,0.00,0.80,0
2026-01-05 18:49:34.712000,33041,1,0.00,1.60,0
2026-01-05 18:49:50.074000,33041,1,0.00,0.80,0
2026-01-05 18:49:52.710000,33041,1,0.00,1.60,0
2026-01-05 18:49:53.004000,33041,1,0.00,0.80,0
2026-01-05 18:49:55.577000,33041,1,0.00,0.80,0
2026-01-05 18:50:02.334000,33041,1,2.00,3.20,0
2026-01-05 18:50:03.593000,33041,1,0.00,0.80,0
2026-01-05 18:50:04.540000,33041,1,0.00,0.80,0
2026-01-05 18:50:05.318000,33041,1,6.00,1.60,0
2026-01-05 18:50:18.993000,33041,1,0.00,1.60,0
2026-01-05 18:50:19.634000,33041,1,0.00,0.80,0
2026-01-05 18:50:21.407000,33041,1,0.00,0.80,0
2026-01-05 18:50:22.361000,33041,1,21.90,0.80,0
2026-01-05 18:50:26.123000,33041,1,0.00,0.80,0
2026-01-05 18:50:28.885000,33041,1,0.00,0.80,0
2026-01-05 18:50:31.939000,33041,1,0.00,1.60,0
2026-01-05 18:50:32.611000,33041,1,0.00,1.60,0
2026-01-05 18:50:34.243000,33041,1,0.00,0.80,0
2026-01-05 18:50:45.286000,33041,1,0.00,3.20,0
2026-01-05 18:50:46.116000,33041,1,0.00,0.80,0
2026-01-05 18:50:48.658000,33041,1,0.00,0.80,0
2026-01-05 18:50:53.584000,33041,1,0.00,1.60,0
2026-01-05 18:50:56.719000,33041,1,0.00,0.80,0
2026-01-05 18:50:57.445000,33041,1,1.00,0.80,0
2026-01-05 18:51:02.928000,33041,1,0.00,0.80,0
2026-01-05 18:51:03.652000,33041,1,0.00,3.20,0
2026-01-05 18:51:04.142000,33041,1,6.00,0.80,0
2026-01-05 18:51:14.567000,33041,1,1.00,0.80,0
2026-01-05 18:51:19.636000,33041,1,0.00,1.60,0
2026-01-05 18:51:21.535000,33041,1,0.00,1.60,0
2026-01-05 18:51:22.238000,33041,1,21.90,0.80,0
2026-01-05 18:51:28.999000,33041,1,0.00,0.80,0
2026-01-05 18:51:31.229000,33041,1,0.00,0.80,0
2026-01-05 18:51:32.068000,33041,1,0.00,0.80,0
2026-01-05 18:51:34.411000,33041,1,0.00,1.60,0
2026-01-05 18:51:39.683000,33041,1,0.00,1.60,0
2026-01-05 18:51:40.722000,33041,1,0.00,0.80,0
2026-01-05 18:51:43.738000,33041,1,0.00,0.80,0
2026-01-05 18:51:50.123000,33041,1,1.00,3.20,0
2026-01-05 18:51:54.288000,33041,1,0.00,0.80,0
2026-01-05 18:51:56.912000,33041,1,0.00,0.80,0
2026-01-05 18:52:01.872000,33041,1,0.00,1.60,0
2026-01-05 18:52:02.480000,33041,1,0.00,0.80,0
2026-01-05 18:52:03.215000,33041,1,6.00,1.60,0
2026-01-05 18:52:09.698000,33041,1,0.00,0.80,0
2026-01-05 18:52:18.985000,33041,1,0.00,0.80,0
2026-01-05 18:52:19.658000,33041,1,0.00,3.20,0
2026-01-05 18:52:21.846000,33041,1,21.90,0.80,0
2026-01-05 18:52:29.041000,33041,1,0.00,1.60,0
2026-01-05 18:52:29.409000,33041,1,0.00,0.80,0
2026-01-05 18:52:33.323000,33041,1,0.00,1.60,0
2026-01-05 18:52:34.521000,33041,1,0.00,0.80,0
2026-01-05 18:52:36.773000,33041,1,0.00,0.80,0
2026-01-05 18:52:37.162000,33041,1,0.00,0.80,0
2026-01-05 18:52:43.716000,33041,1,0.00,3.20,0
2026-01-05 18:52:57.320000,33041,1,0.00,0.80,0
2026-01-05 18:53:00.178000,33041,1,0.00,1.60,0
2026-01-05 18:53:00.968000,33041,1,0.00,1.60,0
2026-01-05 18:53:01.408000,33041,1,6.00,0.80,0
2026-01-05 18:53:05.789000,33041,1,0.00,0.80,0
2026-01-05 18:53:11.803000,33041,1,0.00,0.80,0
2026-01-05 18:53:19.021000,33041,1,0.00,3.20,0
2026-01-05 18:53:19.599000,33041,1,0.00,0.80,0
2026-01-05 18:53:21.953000,33041,1,21.90,0.80,0
2026-01-05 18:53:26.894000,33041,1,0.00,1.60,0
2026-01-05 18:53:28.349000,33041,1,0.00,0.80,0
2026-01-05 18:53:28.916000,33041,1,0.00,1.60,0
2026-01-05 18:53:30.611000,33041,1,0.00,0.80,0
2026-01-05 18:53:32.021000,33041,1,0.00,3.20,0
2026-01-05 18:53:32.342000,33041,1,0.00,0.80,0
2026-01-05 18:53:34.433000,33041,1,0.00,1.60,0
2026-01-05 18:53:38.669000,33041,1,0.00,0.80,0
2026-01-05 18:53:55.802000,33041,1,0.00,1.60,0
2026-01-05 18:53:57.259000,33041,1,0.00,0.80,0
2026-01-05 18:53:58.159000,33041,1,0.00,0.80,0
2026-01-05 18:53:58.716000,33041,1,0.00,3.20,0
2026-01-05 18:53:59.451000,33041,1,6.00,0.80,0
2026-01-05 18:53:59.869000,33041,1,2.00,1.60,0
2026-01-05 18:54:06.975000,33041,1,0.00,0.80,0
2026-01-05 18:54:18.666000,33041,1,0.00,1.60,0
2026-01-05 18:54:20.040000,33041,1,0.00,0.80,0
2026-01-05 18:54:20.534000,33041,1,0.00,0.80,0
2026-01-05 18:54:21.603000,33041,1,21.90,3.20,0
2026-01-05 18:54:25.910000,33041,1,0.00,0.80,0
2026-01-05 18:54:26.516000,33041,1,0.00,0.80,0
2026-01-05 18:54:27.555000,33041,1,0.00,1.60,0
2026-01-05 18:54:28.762000,33041,1,0.00,0.80,0
2026-01-05 18:54:30.924000,33041,1,1.00,1.60,0
2026-01-05 18:54:32.086000,33041,1,0.00,0.80,0
2026-01-05 18:54:34.613000,33041,1,0.00,0.80,0
2026-01-05 18:54:56.197000,33041,1,0.00,3.20,0
2026-01-05 18:54:56.501000,33041,1,0.00,0.80,0
2026-01-05 18:54:57.360000,33041,1,0.00,0.80,0
2026-01-05 18:54:57.537000,33041,1,0.00,0.80,0
2026-01-05 18:54:58.131000,33041,1,0.00,1.60,0
2026-01-05 18:54:58.899000,33041,1,6.00,1.60,0
2026-01-05 18:55:01.839000,33041,1,0.00,0.80,0
2026-01-05 18:55:16.268000,33041,1,0.00,0.80,0
2026-01-05 18:55:18.766000,33041,1,0.00,3.20,0
2026-01-05 18:55:19.786000,33041,1,0.00,0.80,0
2026-01-05 18:55:20.521000,33041,1,0.00,0.80,0
2026-01-05 18:55:21.562000,33041,1,21.90,1.60,0
2026-01-05 18:55:21.804000,33041,1,0.00,1.60,0
2026-01-05 18:55:24.661000,33041,1,1.00,0.80,0
2026-01-05 18:55:24.914000,33041,1,0.00,0.80,0
2026-01-05 18:55:28.802000,33041,1,0.00,0.80,0
